time,variant,addr,symbol,price,liq,entry,peak_pct
2026-07-21 03:45:25,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002637,39156.36,0.000227,24.01
2026-07-21 03:45:25,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004461,54292.58,0.000427,14.38
2026-07-21 03:45:46,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002828,40556.37,0.000227,24.58
2026-07-21 03:45:46,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000464,55381.18,0.000427,14.38
2026-07-21 03:46:06,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002828,40556.37,0.000227,24.58
2026-07-21 03:46:06,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000464,55381.18,0.000427,14.38
2026-07-21 03:46:26,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002794,40314.61,0.000227,24.58
2026-07-21 03:46:26,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004515,54633.38,0.000427,14.38
2026-07-21 03:46:46,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002794,40314.61,0.000227,24.58
2026-07-21 03:46:46,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004515,54633.38,0.000427,14.38
2026-07-21 03:47:06,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002781,40222.74,0.000227,24.58
2026-07-21 03:47:06,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004201,52706.22,0.000427,14.38
2026-07-21 03:47:27,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002781,40222.74,0.000227,24.58
2026-07-21 03:47:27,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004201,52706.22,0.000427,14.38
2026-07-21 03:47:47,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002628,39100.95,0.000227,24.58
2026-07-21 03:47:47,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004316,53426.01,0.000427,14.38
2026-07-21 03:48:07,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002628,39100.95,0.000227,24.58
2026-07-21 03:48:07,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004316,53426.01,0.000427,14.38
2026-07-21 03:48:27,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002586,38804.74,0.000227,24.58
2026-07-21 03:48:27,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004266,53132.48,0.000427,14.38
2026-07-21 03:48:48,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002586,38804.74,0.000227,24.58
2026-07-21 03:48:48,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004266,53132.48,0.000427,14.38
2026-07-21 03:49:08,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002567,38669.69,0.000227,24.58
2026-07-21 03:49:08,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000389,50759.49,0.000427,14.38
2026-07-21 03:49:28,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002567,38669.69,0.000227,24.58
2026-07-21 03:49:28,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000389,50759.49,0.000427,14.38
2026-07-21 03:49:48,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002466,37902.04,0.000227,24.58
2026-07-21 03:49:48,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004043,51756.07,0.000427,14.38
2026-07-21 03:50:08,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002466,37902.04,0.000227,24.58
2026-07-21 03:50:08,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004043,51756.07,0.000427,14.38
2026-07-21 03:50:29,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002477,37988.48,0.000227,24.58
2026-07-21 03:50:29,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003927,51012.75,0.000427,14.38
2026-07-21 03:50:49,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002477,37988.48,0.000227,24.58
2026-07-21 03:50:49,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003927,51012.75,0.000427,14.38
2026-07-21 03:51:09,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.00025,38166.3,0.000227,24.58
2026-07-21 03:51:09,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004164,52536.34,0.000427,14.38
2026-07-21 03:51:29,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.00025,38166.3,0.000227,24.58
2026-07-21 03:51:29,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004164,52536.34,0.000427,14.38
2026-07-21 03:51:49,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002502,38185.03,0.000227,24.58
2026-07-21 03:51:49,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004307,53437.52,0.000427,14.38
2026-07-21 03:52:09,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002502,38185.03,0.000227,24.58
2026-07-21 03:52:09,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004307,53437.52,0.000427,14.38
2026-07-21 03:52:30,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002356,37060.44,0.000227,24.58
2026-07-21 03:52:30,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004258,53131.75,0.000427,14.38
2026-07-21 03:52:50,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002356,37060.44,0.000227,24.58
2026-07-21 03:52:50,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004258,53131.75,0.000427,14.38
2026-07-21 03:53:10,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002487,38066.44,0.000227,24.58
2026-07-21 03:53:10,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004226,52915.24,0.000427,14.38
2026-07-21 03:53:30,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002487,38066.44,0.000227,24.58
2026-07-21 03:53:30,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004226,52915.24,0.000427,14.38
2026-07-21 03:53:51,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002585,38812.17,0.000227,24.58
2026-07-21 03:53:51,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003956,51201.24,0.000427,14.38
2026-07-21 03:53:51,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001565,31053.47,0.0001596,0.0
2026-07-21 03:54:11,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002585,38812.17,0.000227,24.58
2026-07-21 03:54:11,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003956,51201.24,0.000427,14.38
2026-07-21 03:54:11,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001565,31053.47,0.0001596,0.0
2026-07-21 03:54:31,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002617,39053.64,0.000227,24.58
2026-07-21 03:54:31,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003978,51347.32,0.000427,14.38
2026-07-21 03:54:31,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001578,31186.77,0.0001596,0.0
2026-07-21 03:54:51,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002617,39053.64,0.000227,24.58
2026-07-21 03:54:51,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003978,51347.32,0.000427,14.38
2026-07-21 03:54:51,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001578,31186.77,0.0001596,0.0
2026-07-21 03:55:12,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002754,40067.04,0.000227,24.58
2026-07-21 03:55:12,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003725,49698.34,0.000427,14.38
2026-07-21 03:55:12,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001783,33157.31,0.0001596,11.72
2026-07-21 03:55:32,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002754,40067.04,0.000227,24.58
2026-07-21 03:55:32,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003725,49698.34,0.000427,14.38
2026-07-21 03:55:32,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001783,33157.31,0.0001596,11.72
2026-07-21 03:55:52,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002606,38982.52,0.000227,24.58
2026-07-21 03:55:52,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004087,52062.12,0.000427,14.38
2026-07-21 03:55:52,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001666,32052.91,0.0001596,11.72
2026-07-21 03:56:12,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002606,38982.52,0.000227,24.58
2026-07-21 03:56:12,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004087,52062.12,0.000427,14.38
2026-07-21 03:56:12,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001666,32052.91,0.0001596,11.72
2026-07-21 03:56:33,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002473,37978.29,0.000227,24.58
2026-07-21 03:56:33,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004013,51593.65,0.000427,14.38
2026-07-21 03:56:33,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001579,31208.78,0.0001596,11.72
2026-07-21 03:56:53,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002473,37978.29,0.000227,24.58
2026-07-21 03:56:53,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0004013,51593.65,0.000427,14.38
2026-07-21 03:56:53,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001579,31208.78,0.0001596,11.72
2026-07-21 03:57:13,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002543,38513.56,0.000227,24.58
2026-07-21 03:57:13,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003943,51144.19,0.000427,14.38
2026-07-21 03:57:13,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001615,31564.44,0.0001596,11.72
2026-07-21 03:57:33,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002543,38513.56,0.000227,24.58
2026-07-21 03:57:33,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003943,51144.19,0.000427,14.38
2026-07-21 03:57:33,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001615,31564.44,0.0001596,11.72
2026-07-21 03:57:53,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002509,38244.37,0.000227,24.58
2026-07-21 03:57:53,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003946,51136.01,0.000427,14.38
2026-07-21 03:57:53,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001345,28804.54,0.0001596,11.72
2026-07-21 03:58:13,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002509,38244.37,0.000227,24.58
2026-07-21 03:58:13,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003946,51136.01,0.000427,14.38
2026-07-21 03:58:13,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001345,28804.54,0.0001596,11.72
2026-07-21 03:58:34,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002653,39325.97,0.000227,24.58
2026-07-21 03:58:34,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000388,50715.71,0.000427,14.38
2026-07-21 03:58:34,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001407,29463.53,0.0001596,11.72
2026-07-21 03:58:54,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002653,39325.97,0.000227,24.58
2026-07-21 03:58:54,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000388,50715.71,0.000427,14.38
2026-07-21 03:58:54,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001407,29463.53,0.0001596,11.72
2026-07-21 03:59:14,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002443,37742.36,0.000227,24.58
2026-07-21 03:59:14,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000389,50790.16,0.000427,14.38
2026-07-21 03:59:14,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001463,30047.2,0.0001596,11.72
2026-07-21 03:59:34,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002443,37742.36,0.000227,24.58
2026-07-21 03:59:34,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.000389,50790.16,0.000427,14.38
2026-07-21 03:59:34,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001463,30047.2,0.0001596,11.72
2026-07-21 03:59:55,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002586,38834.88,0.000227,24.58
2026-07-21 03:59:55,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003671,49341.01,0.000427,14.38
2026-07-21 03:59:55,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001499,30420.56,0.0001596,11.72
2026-07-21 04:00:15,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002586,38834.88,0.000227,24.58
2026-07-21 04:00:15,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003671,49341.01,0.000427,14.38
2026-07-21 04:00:15,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001499,30420.56,0.0001596,11.72
2026-07-21 04:00:35,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002595,38904.17,0.000227,24.58
2026-07-21 04:00:35,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003548,48516.66,0.000427,14.38
2026-07-21 04:00:35,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001452,29945.66,0.0001596,11.72
2026-07-21 04:00:55,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002595,38904.17,0.000227,24.58
2026-07-21 04:00:55,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003548,48516.66,0.000427,14.38
2026-07-21 04:00:55,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001452,29945.66,0.0001596,11.72
2026-07-21 04:01:15,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002593,38893.53,0.000227,24.58
2026-07-21 04:01:15,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003539,48467.27,0.000427,14.38
2026-07-21 04:01:15,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001435,29779.68,0.0001596,11.72
2026-07-21 04:01:35,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002593,38893.53,0.000227,24.58
2026-07-21 04:01:35,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003539,48467.27,0.000427,14.38
2026-07-21 04:01:35,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001435,29779.68,0.0001596,11.72
2026-07-21 04:01:56,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002226,36042.02,0.000227,24.58
2026-07-21 04:01:56,v12,FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,0.0003176,45952.98,0.000427,14.38
2026-07-21 04:01:56,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001465,30087.94,0.0001596,11.72
2026-07-21 04:02:16,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002097,34986.23,0.000227,24.58
2026-07-21 04:02:16,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001557,31021.2,0.0001596,11.72
2026-07-21 04:02:36,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002097,34986.23,0.000227,24.58
2026-07-21 04:02:36,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001557,31021.2,0.0001596,11.72
2026-07-21 04:02:56,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002078,34832.8,0.000227,24.58
2026-07-21 04:02:56,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000145,29944.74,0.0001596,11.72
2026-07-21 04:03:17,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002078,34832.8,0.000227,24.58
2026-07-21 04:03:17,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000145,29944.74,0.0001596,11.72
2026-07-21 04:03:37,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0002099,35018.8,0.000227,24.58
2026-07-21 04:03:37,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001493,30386.69,0.0001596,11.72
2026-07-21 04:03:57,v12,9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,0.0001887,33204.45,0.000227,24.58
2026-07-21 04:03:57,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001533,30796.27,0.0001596,11.72
2026-07-21 04:04:17,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001649,31948.31,0.0001596,11.72
2026-07-21 04:04:37,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001649,31948.31,0.0001596,11.72
2026-07-21 04:04:57,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001544,30909.33,0.0001596,11.72
2026-07-21 04:05:17,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001623,31700.52,0.0001596,11.72
2026-07-21 04:05:37,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001623,31700.52,0.0001596,11.72
2026-07-21 04:05:57,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001643,31893.3,0.0001596,11.72
2026-07-21 04:06:18,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001816,33540.07,0.0001596,13.78
2026-07-21 04:06:38,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001816,33540.07,0.0001596,13.78
2026-07-21 04:06:58,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001756,32983.05,0.0001596,13.78
2026-07-21 04:07:18,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000167,32174.72,0.0001596,13.78
2026-07-21 04:07:38,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000167,32174.72,0.0001596,13.78
2026-07-21 04:07:58,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001641,31890.69,0.0001596,13.78
2026-07-21 04:08:18,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001604,31574.6,0.0001596,13.78
2026-07-21 04:08:38,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001604,31574.6,0.0001596,13.78
2026-07-21 04:08:58,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001663,32149.93,0.0001596,13.78
2026-07-21 04:09:19,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000164,31931.16,0.0001596,13.78
2026-07-21 04:09:39,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000164,31931.16,0.0001596,13.78
2026-07-21 04:09:59,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000155,31052.15,0.0001596,13.78
2026-07-21 04:10:19,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001614,31690.41,0.0001596,13.78
2026-07-21 04:10:39,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001614,31690.41,0.0001596,13.78
2026-07-21 04:10:59,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.000169,32423.35,0.0001596,13.78
2026-07-21 04:11:19,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001643,31969.83,0.0001596,13.78
2026-07-21 04:11:39,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001643,31969.83,0.0001596,13.78
2026-07-21 04:11:59,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001612,31671.49,0.0001596,13.78
2026-07-21 04:12:20,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001722,32737.81,0.0001596,13.78
2026-07-21 04:12:40,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001722,32737.81,0.0001596,13.78
2026-07-21 04:13:00,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001819,33609.98,0.0001596,13.97
2026-07-21 04:13:20,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001808,33507.69,0.0001596,13.97
2026-07-21 04:13:40,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001808,33507.69,0.0001596,13.97
2026-07-21 04:14:10,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001777,33222.9,0.0001596,13.97
2026-07-21 04:14:30,v12,5Ch4nxMkhaYn2W41Lfr8gsBWSU7AdM8bUQcpL9UMpump,我的刀盾,0.0001814,33574.74,0.0001596,13.97
