zeit,coin,markt,mid,spread_bp,slip180_bp,slip500_bp,slip1000_bp,tiefe_usd,funding_h_pct,roundtrip_bp
2026-09-01 05:05,LTC,LTC,48.769000000000005,0.41,0.205,0.41,0.41,67236,0.00125,12.91
2026-09-01 05:05,ADA,ADA,0.200005,1.5,0.75,0.75,0.75,130853,0.00125,14.0
2026-09-01 05:05,DOT,DOT,0.8520049999999999,1.761,0.88,0.998,0.998,15643,-4.1e-05,10.76
2026-09-01 05:05,UNI,UNI,5.22865,0.956,0.478,0.669,0.669,32298,0.00125,13.46
2026-09-01 05:05,AAVE,AAVE,124.24000000000001,1.61,0.805,1.61,2.415,176204,0.00125,14.11
2026-09-01 05:05,ARB,ARB,0.11358499999999999,4.402,3.081,3.081,3.081,56116,0.00125,18.66
2026-09-01 05:05,POL,POL,0.0920515,0.109,0.163,1.575,4.291,4515,0.00125,12.83
2026-09-01 05:05,RENDER,RENDER,1.44445,4.846,2.423,3.808,5.885,18166,0.00125,17.35
2026-09-01 05:05,DOGE,DOGE,0.0828255,0.121,0.06,0.785,0.906,214259,0.00125,12.62
2026-09-01 05:05,SHIB,kSHIB,0.005098500000000001,1.961,0.981,0.981,2.942,194265,0.00125,14.46
2026-09-01 05:05,PEPE,kPEPE,0.0035485,2.818,1.409,1.409,1.409,831242,-0.002654,11.82
2026-09-01 05:05,WIF,WIF,0.19563,1.022,0.511,2.045,3.578,41082,0.00125,13.52
2026-09-01 05:05,BONK,kBONK,0.003009,6.647,3.323,3.323,3.323,204897,0.00125,19.15
2026-09-01 05:05,TRUMP,TRUMP,2.40465,0.416,0.208,0.208,0.624,122087,0.00125,12.92
2026-09-01 05:10,BTC,BTC,78431.5,0.127,0.064,0.064,0.064,4176052,0.00125,12.63
2026-09-01 05:10,ETH,ETH,2464.8500000000004,0.406,0.203,0.203,0.203,8583610,0.00125,12.91
2026-09-01 05:10,SOL,SOL,103.295,0.968,0.484,0.484,1.452,4762160,0.00125,13.47
2026-09-01 05:10,XRP,XRP,1.37515,0.727,0.364,0.364,0.364,1926906,0.00125,13.23
2026-09-01 05:10,AVAX,AVAX,7.2451,0.276,0.138,0.276,0.276,35976,-0.000227,9.28
2026-09-01 05:10,LINK,LINK,11.3505,0.881,0.441,0.441,1.322,489464,0.00125,13.38
2026-09-01 05:10,LTC,LTC,48.7735,0.205,0.103,0.103,0.718,71194,0.00125,12.71
2026-09-01 05:10,ADA,ADA,0.199895,0.5,0.25,0.25,0.25,131083,0.00125,13.0
2026-09-01 05:10,DOT,DOT,0.8500449999999999,1.059,0.529,0.765,0.882,27063,-0.000193,10.06
2026-09-01 05:10,UNI,UNI,5.23265,0.956,1.242,1.242,1.242,38822,0.00125,14.98
2026-09-01 05:10,AAVE,AAVE,124.225,0.805,0.402,1.207,1.207,188680,0.00125,13.3
2026-09-01 05:10,ARB,ARB,0.112985,2.655,1.328,1.328,1.328,79565,0.00125,15.16
2026-09-01 05:10,POL,POL,0.092096,2.606,1.737,1.737,4.126,6022,0.00125,15.97
2026-09-01 05:10,RENDER,RENDER,1.4441000000000002,6.925,3.462,3.462,4.155,31933,0.00125,19.42
2026-09-01 05:10,DOGE,DOGE,0.0828255,0.845,0.423,0.423,0.423,215563,0.00125,13.35
2026-09-01 05:10,SHIB,kSHIB,0.0050995,1.961,0.98,0.98,2.941,169703,0.00125,14.46
2026-09-01 05:10,PEPE,kPEPE,0.0035455,2.82,1.41,1.41,4.231,981181,-0.002578,11.82
2026-09-01 05:10,WIF,WIF,0.195755,1.533,1.277,2.81,3.831,44265,0.00125,15.05
2026-09-01 05:10,BONK,kBONK,0.0030074999999999998,3.325,1.663,1.663,1.663,198037,0.00125,15.83
2026-09-01 05:10,TRUMP,TRUMP,2.4038000000000004,0.832,0.832,1.248,1.664,58536,0.00125,14.16
2026-09-01 05:15,BTC,BTC,78446.5,0.127,0.064,0.064,0.064,2943484,0.00125,12.63
2026-09-01 05:15,ETH,ETH,2466.1499999999996,0.405,0.203,0.203,0.203,9605498,0.00125,12.91
2026-09-01 05:15,SOL,SOL,103.39500000000001,0.967,0.484,0.484,0.484,5340300,0.00125,13.47
2026-09-01 05:15,XRP,XRP,1.3775499999999998,0.726,0.363,0.363,1.089,2006577,0.00125,13.23
2026-09-01 05:15,AVAX,AVAX,7.25845,0.138,2.273,2.273,2.411,51146,1.6e-05,13.59
2026-09-01 05:15,LINK,LINK,11.3605,0.88,0.44,1.32,2.201,494532,0.00125,13.38
2026-09-01 05:15,LTC,LTC,48.8185,0.205,0.102,0.307,0.307,86845,0.00125,12.7
2026-09-01 05:15,ADA,ADA,0.200375,0.499,0.749,0.749,0.749,135925,0.00125,14.0
2026-09-01 05:15,DOT,DOT,0.85087,1.645,0.823,0.94,0.94,25196,4.9e-05,10.78
2026-09-01 05:15,UNI,UNI,5.25095,2.476,1.238,1.428,1.428,30842,0.00125,14.98
2026-09-01 05:15,AAVE,AAVE,124.43,1.607,0.804,0.804,1.607,184150,0.00125,14.11
2026-09-01 05:15,ARB,ARB,0.11395,3.51,1.755,1.755,1.755,79527,0.00125,16.01
2026-09-01 05:15,POL,POL,0.091948,2.175,1.088,1.958,3.48,18386,0.00125,14.68
2026-09-01 05:15,RENDER,RENDER,1.4435,4.157,2.078,3.464,4.849,18895,0.00125,16.66
2026-09-01 05:15,DOGE,DOGE,0.0828895,0.121,0.06,0.422,0.422,142262,0.00125,12.62
2026-09-01 05:15,SHIB,kSHIB,0.0051075,1.958,4.895,4.895,4.895,283760,0.00125,22.29
2026-09-01 05:15,PEPE,kPEPE,0.0035485,2.818,1.409,1.409,1.409,928075,-0.002513,11.82
2026-09-01 05:15,WIF,WIF,0.196015,2.551,1.275,1.275,1.786,44515,0.00125,15.05
2026-09-01 05:15,BONK,kBONK,0.0030080000000000003,6.649,3.324,3.324,3.324,206657,0.00125,19.15
2026-09-01 05:15,TRUMP,TRUMP,2.4078999999999997,0.831,0.415,1.661,2.076,92713,0.00125,13.33
2026-09-01 05:20,BTC,BTC,78476.0,1.019,0.51,0.51,0.51,6920437,0.00125,13.52
2026-09-01 05:20,ETH,ETH,2466.05,0.406,0.203,0.203,0.203,10433769,0.00125,12.91
2026-09-01 05:20,SOL,SOL,103.475,0.966,0.483,0.483,0.483,4813192,0.00125,13.47
2026-09-01 05:20,XRP,XRP,1.3780000000000001,1.451,0.726,0.726,0.726,1865996,0.00125,13.95
2026-09-01 05:20,AVAX,AVAX,7.256399999999999,1.378,0.689,0.689,0.689,40059,7.2e-05,10.58
2026-09-01 05:20,LINK,LINK,11.369499999999999,0.88,0.44,0.44,0.44,276664,0.00125,13.38
2026-09-01 05:20,LTC,LTC,48.785,0.82,0.41,0.41,0.41,86169,0.00125,13.32
2026-09-01 05:20,ADA,ADA,0.200565,1.496,0.748,0.748,0.748,80427,0.00125,14.0
2026-09-01 05:20,DOT,DOT,0.85188,1.878,0.939,0.939,0.939,22422,0.000305,11.73
2026-09-01 05:20,UNI,UNI,5.2661999999999995,0.76,0.38,1.709,1.709,36846,0.00125,13.26
2026-09-01 05:20,AAVE,AAVE,124.375,2.412,1.206,2.01,2.814,117089,0.00125,14.91
2026-09-01 05:20,ARB,ARB,0.114235,4.377,2.188,2.188,2.188,67202,0.00125,16.88
2026-09-01 05:20,POL,POL,0.0921505,2.279,1.465,2.55,3.31,4780,0.00125,15.43
2026-09-01 05:20,RENDER,RENDER,1.4450500000000002,3.46,1.73,1.73,1.73,15029,0.00125,15.96
2026-09-01 05:20,DOGE,DOGE,0.082941,0.482,0.241,0.965,1.085,143035,0.00125,12.98
2026-09-01 05:20,SHIB,kSHIB,0.0051155,1.955,0.977,0.977,4.887,204233,0.00125,14.45
2026-09-01 05:20,PEPE,kPEPE,0.0035475,2.819,1.409,1.409,1.409,880453,-0.002294,11.82
2026-09-01 05:20,WIF,WIF,0.19613999999999998,2.039,1.53,3.059,4.589,40942,0.00125,15.56
2026-09-01 05:20,BONK,kBONK,0.0030095,3.323,1.661,1.661,1.661,219117,0.00125,15.82
2026-09-01 05:20,TRUMP,TRUMP,2.41625,1.242,0.621,1.862,1.862,35125,0.00125,13.74
2026-09-01 05:25,BTC,BTC,78388.5,0.128,0.064,0.064,0.064,5704602,0.00125,12.63
2026-09-01 05:25,ETH,ETH,2463.3500000000004,0.406,0.203,0.203,0.203,9511706,0.00125,12.91
2026-09-01 05:25,SOL,SOL,103.295,0.968,0.484,0.484,0.484,5380982,0.00125,13.47
2026-09-01 05:25,XRP,XRP,1.3756499999999998,0.727,0.363,0.363,0.363,1885207,0.00125,13.23
2026-09-01 05:25,AVAX,AVAX,7.2479,0.276,0.138,0.276,0.276,49502,3.2e-05,9.37
2026-09-01 05:25,LINK,LINK,11.3565,0.881,0.44,0.44,0.44,223477,0.00125,13.38
2026-09-01 05:25,LTC,LTC,48.7345,0.616,0.308,0.513,0.513,49407,0.00125,13.12
2026-09-01 05:25,ADA,ADA,0.200015,0.5,0.25,1.25,1.25,131514,0.00125,13.0
2026-09-01 05:25,DOT,DOT,0.850605,1.293,0.647,0.764,0.764,22311,0.000262,11.03
2026-09-01 05:25,UNI,UNI,5.24475,2.097,1.049,1.049,1.049,40086,0.00125,14.6
2026-09-01 05:25,AAVE,AAVE,124.36,1.608,0.804,1.608,2.412,136248,0.00125,14.11
2026-09-01 05:25,ARB,ARB,0.114405,0.874,0.437,0.437,0.437,171279,0.00125,13.37
2026-09-01 05:25,POL,POL,0.09227650000000001,1.626,0.813,0.921,3.089,17123,0.00125,14.13
2026-09-01 05:25,RENDER,RENDER,1.44045,3.471,1.736,3.124,5.207,15034,0.00125,15.97
2026-09-01 05:25,DOGE,DOGE,0.0828055,0.121,0.302,0.302,1.027,143952,0.00125,13.1
2026-09-01 05:25,SHIB,kSHIB,0.0051075,1.958,0.979,0.979,0.979,247524,0.00125,14.46
2026-09-01 05:25,PEPE,kPEPE,0.0035434999999999998,2.822,4.233,4.233,4.233,883378,-0.002059,17.47
2026-09-01 05:25,WIF,WIF,0.19574,2.044,1.022,1.022,2.044,45195,0.00125,14.54
2026-09-01 05:25,BONK,kBONK,0.0030095,3.323,1.661,1.661,1.661,237065,0.00125,15.82
2026-09-01 05:25,TRUMP,TRUMP,2.4038000000000004,0.832,0.416,0.832,1.248,82064,0.00125,13.33
2026-09-01 05:30,BTC,BTC,78478.5,0.127,0.064,0.064,0.064,1918121,0.00125,12.63
2026-09-01 05:30,ETH,ETH,2466.95,0.405,0.203,0.203,0.203,9065441,0.00125,12.91
2026-09-01 05:30,SOL,SOL,103.495,0.966,0.483,0.483,0.483,4686912,0.00125,13.47
2026-09-01 05:30,XRP,XRP,1.37935,0.725,1.087,1.087,1.812,1514042,0.00125,14.67
2026-09-01 05:30,AVAX,AVAX,7.2641,0.551,0.275,0.275,0.275,61411,0.000157,9.99
2026-09-01 05:30,LINK,LINK,11.3835,0.878,0.439,0.439,0.439,587434,0.00125,13.38
2026-09-01 05:30,LTC,LTC,48.814499999999995,0.205,0.102,0.307,0.307,74560,0.00125,12.7
2026-09-01 05:30,ADA,ADA,0.200505,0.499,0.249,0.249,0.249,142704,0.00125,13.0
2026-09-01 05:30,DOT,DOT,0.8523799999999999,0.939,0.469,0.469,0.469,26102,0.000325,10.85
2026-09-01 05:30,UNI,UNI,5.2812,2.651,1.325,1.325,1.515,48011,0.00125,15.15
2026-09-01 05:30,AAVE,AAVE,124.65,1.604,0.802,0.802,0.802,208548,0.00125,14.1
2026-09-01 05:30,ARB,ARB,0.113005,2.655,1.327,1.327,1.327,69365,0.00125,15.15
2026-09-01 05:30,POL,POL,0.09232699999999999,2.383,1.625,3.358,5.416,10677,0.00125,15.75
2026-09-01 05:30,RENDER,RENDER,1.4441000000000002,6.925,3.462,3.462,4.155,49199,0.00125,19.42
2026-09-01 05:30,DOGE,DOGE,0.08298849999999999,0.12,1.265,1.627,1.747,144903,0.00125,15.03
2026-09-01 05:30,SHIB,kSHIB,0.005114499999999999,1.955,0.978,0.978,0.978,205287,0.00125,14.46
2026-09-01 05:30,PEPE,kPEPE,0.0035525,2.815,1.407,1.407,1.407,1303853,-0.00167,11.81
2026-09-01 05:30,WIF,WIF,0.19652,2.035,1.018,1.527,1.527,57837,0.00125,14.54
2026-09-01 05:30,BONK,kBONK,0.003016,6.631,3.316,3.316,3.316,190387,0.00125,19.13
2026-09-01 05:30,TRUMP,TRUMP,2.4088000000000003,2.491,1.245,2.076,2.076,36833,0.00125,14.99
2026-09-01 05:35,BTC,BTC,78727.5,0.127,0.064,0.064,0.064,2576079,0.00125,12.63
2026-09-01 05:35,ETH,ETH,2477.25,0.404,0.202,0.202,0.202,6950862,0.00125,12.9
2026-09-01 05:35,SOL,SOL,104.005,0.961,0.481,0.481,0.481,4084013,0.00125,13.46
2026-09-01 05:35,XRP,XRP,1.3869500000000001,0.721,0.361,0.361,0.361,1257171,0.00125,13.22
2026-09-01 05:35,AVAX,AVAX,7.28025,0.962,0.481,0.618,0.618,59356,0.000329,10.88
2026-09-01 05:35,LINK,LINK,11.458,1.746,0.873,1.746,1.746,410168,0.00125,14.25
2026-09-01 05:35,LTC,LTC,48.9135,1.022,0.511,0.716,0.716,59019,0.00125,13.52
2026-09-01 05:35,ADA,ADA,0.20134,2.98,1.49,1.49,1.49,162352,0.00125,15.48
2026-09-01 05:35,DOT,DOT,0.85532,1.637,0.818,1.052,1.871,23698,0.000445,11.88
2026-09-01 05:35,UNI,UNI,5.355650000000001,2.427,1.961,1.961,2.707,68736,0.00125,16.42
2026-09-01 05:35,AAVE,AAVE,125.41,1.595,0.797,0.797,2.392,117389,0.00125,14.09
2026-09-01 05:35,ARB,ARB,0.11318500000000001,2.651,1.325,2.209,2.209,35806,0.00125,15.15
2026-09-01 05:35,POL,POL,0.092679,3.021,1.618,1.618,3.561,3815,0.00125,15.74
2026-09-01 05:35,RENDER,RENDER,1.4501,5.517,2.758,2.758,2.758,46628,0.00125,18.02
2026-09-01 05:35,DOGE,DOGE,0.083287,0.961,0.48,0.6,0.72,197173,0.00125,13.46
2026-09-01 05:35,SHIB,kSHIB,0.0051395,1.946,2.919,2.919,2.919,185277,0.00125,18.34
2026-09-01 05:35,PEPE,kPEPE,0.0035775,2.795,1.398,4.193,4.193,918238,-0.001141,11.8
2026-09-01 05:35,WIF,WIF,0.198325,0.504,4.286,4.286,5.294,44196,0.00125,21.07
2026-09-01 05:35,BONK,kBONK,0.0030365,3.293,1.647,1.647,1.647,212469,0.00125,15.79
2026-09-01 05:35,TRUMP,TRUMP,2.4265499999999998,0.412,0.206,1.03,1.854,93570,0.00125,12.91
2026-09-01 05:40,BTC,BTC,78841.5,0.127,0.063,0.063,0.063,2926628,0.00125,12.63
2026-09-01 05:40,ETH,ETH,2480.8500000000004,0.403,0.202,0.605,0.605,6308212,0.00125,12.9
2026-09-01 05:40,SOL,SOL,104.035,0.961,0.481,0.481,0.481,4200409,0.00125,13.46
2026-09-01 05:40,XRP,XRP,1.3905500000000002,0.719,2.517,2.517,3.236,1297854,0.00125,17.53
2026-09-01 05:40,AVAX,AVAX,7.29205,0.96,1.303,1.851,1.988,64011,0.000471,12.92
2026-09-01 05:40,LINK,LINK,11.4875,0.871,1.306,1.306,1.306,269508,0.00125,15.11
2026-09-01 05:40,LTC,LTC,48.9895,1.021,0.51,0.714,0.714,58576,0.00125,13.52
2026-09-01 05:40,ADA,ADA,0.201495,0.496,0.248,0.248,0.248,130162,0.00125,13.0
2026-09-01 05:40,DOT,DOT,0.8587400000000001,1.164,0.582,0.582,0.582,24993,0.000476,11.5
2026-09-01 05:40,UNI,UNI,5.42045,1.66,0.83,1.753,1.937,29319,0.00125,14.16
2026-09-01 05:40,AAVE,AAVE,126.045,2.38,1.19,1.983,1.983,97229,0.00125,14.88
2026-09-01 05:40,ARB,ARB,0.113895,2.634,1.317,1.317,1.317,51082,0.00125,15.13
2026-09-01 05:40,POL,POL,0.0925425,2.053,1.027,1.891,2.755,25056,0.00125,14.55
2026-09-01 05:40,RENDER,RENDER,1.4492,5.52,2.76,4.14,5.52,7568,0.00125,18.02
2026-09-01 05:40,DOGE,DOGE,0.083354,0.48,0.24,0.48,0.6,140551,0.00125,12.98
2026-09-01 05:40,SHIB,kSHIB,0.0051465,1.943,2.915,2.915,2.915,181379,0.00125,18.33
2026-09-01 05:40,PEPE,kPEPE,0.003575,5.594,2.797,2.797,2.797,920864,-0.000826,14.59
2026-09-01 05:40,WIF,WIF,0.198655,3.524,1.762,2.769,3.272,48020,0.00125,16.02
2026-09-01 05:40,BONK,kBONK,0.003073,6.508,3.254,6.508,6.508,135814,0.00125,19.01
2026-09-01 05:40,TRUMP,TRUMP,2.4265499999999998,3.709,1.854,1.854,2.267,57296,0.00125,16.21
2026-09-01 05:45,BTC,BTC,78775.5,0.127,0.063,0.063,0.063,6554560,0.00125,12.63
2026-09-01 05:45,ETH,ETH,2476.55,0.404,0.202,0.202,0.202,10692376,0.00125,12.9
2026-09-01 05:45,SOL,SOL,103.82499999999999,0.963,0.482,0.482,0.482,4581082,0.00125,13.46
2026-09-01 05:45,XRP,XRP,1.38965,0.72,0.36,0.36,0.36,1978903,0.00125,13.22
2026-09-01 05:45,AVAX,AVAX,7.27915,1.511,0.756,0.893,1.305,50432,0.000604,12.2
2026-09-01 05:45,LINK,LINK,11.454,1.746,0.873,1.746,1.746,370909,0.00125,14.25
2026-09-01 05:45,LTC,LTC,48.944,0.817,0.409,0.613,0.613,63761,0.00125,13.32
2026-09-01 05:45,ADA,ADA,0.20121499999999998,1.491,0.745,1.242,1.739,126137,0.00125,13.99
2026-09-01 05:45,DOT,DOT,0.85812,1.631,0.816,0.816,0.816,28574,0.000376,11.69
2026-09-01 05:45,UNI,UNI,5.421749999999999,0.553,0.277,0.461,0.461,39267,0.00125,13.05
2026-09-01 05:45,AAVE,AAVE,125.83500000000001,0.795,0.397,1.192,1.192,101947,0.00125,13.29
2026-09-01 05:45,ARB,ARB,0.111275,0.899,0.449,1.348,1.348,67655,0.00125,13.4
2026-09-01 05:45,POL,POL,0.09237200000000001,1.949,1.299,1.516,2.273,20275,0.00125,15.1
2026-09-01 05:45,RENDER,RENDER,1.44725,4.837,2.418,3.109,4.491,14683,0.00125,17.34
2026-09-01 05:45,DOGE,DOGE,0.0832585,1.081,0.54,0.54,0.661,84021,0.00125,13.58
2026-09-01 05:45,SHIB,kSHIB,0.0051424999999999995,1.945,0.972,0.972,2.917,187618,0.00125,14.44
2026-09-01 05:45,PEPE,kPEPE,0.0035665000000000002,2.804,1.402,1.402,1.402,917970,-0.000696,11.8
2026-09-01 05:45,WIF,WIF,0.198095,2.524,1.767,1.767,2.776,47417,0.00125,16.03
2026-09-01 05:45,BONK,kBONK,0.003091,6.47,3.235,3.235,3.235,169973,0.00125,18.97
2026-09-01 05:45,TRUMP,TRUMP,2.41995,1.24,0.62,1.033,1.033,58283,0.00125,13.74
2026-09-01 05:50,BTC,BTC,78714.5,0.127,0.064,0.064,0.064,7799046,0.00125,12.63
2026-09-01 05:50,ETH,ETH,2474.75,0.404,0.202,0.202,0.202,9633661,0.00125,12.9
2026-09-01 05:50,SOL,SOL,103.685,0.964,0.482,0.482,0.482,3943342,0.00125,13.46
2026-09-01 05:50,XRP,XRP,1.38755,0.721,0.36,0.36,0.36,1644824,0.00125,13.22
2026-09-01 05:50,AVAX,AVAX,7.27335,1.237,0.619,0.756,0.756,31540,0.000584,11.87
2026-09-01 05:50,LINK,LINK,11.436499999999999,0.874,0.437,1.312,1.312,197716,0.00125,13.37
2026-09-01 05:50,LTC,LTC,48.935500000000005,1.022,0.511,0.715,1.124,59815,0.00125,13.52
2026-09-01 05:50,ADA,ADA,0.20089,1.991,0.996,0.996,0.996,174848,0.00125,14.49
2026-09-01 05:50,DOT,DOT,0.857165,2.45,1.225,1.342,1.575,17939,0.000269,12.2
2026-09-01 05:50,UNI,UNI,5.38275,2.415,1.208,1.393,2.322,23770,0.00125,14.92
2026-09-01 05:50,AAVE,AAVE,125.595,0.796,1.194,1.194,1.991,156831,0.00125,14.89
2026-09-01 05:50,ARB,ARB,0.111555,2.689,1.345,2.241,2.241,78140,0.00125,15.19
2026-09-01 05:50,POL,POL,0.09215999999999999,2.604,1.302,1.411,3.038,12152,0.00125,15.1
2026-09-01 05:50,RENDER,RENDER,1.4453,4.151,2.076,3.459,4.843,17999,0.00125,16.65
2026-09-01 05:50,DOGE,DOGE,0.0831755,0.12,0.06,0.902,1.022,94324,0.00125,12.62
2026-09-01 05:50,SHIB,kSHIB,0.0051424999999999995,1.945,0.972,0.972,2.917,211271,0.00125,14.44
2026-09-01 05:50,PEPE,kPEPE,0.0035615,2.808,1.404,1.404,1.404,1062738,-0.000679,11.81
2026-09-01 05:50,WIF,WIF,0.198345,1.513,0.756,0.756,0.756,47114,0.00125,14.01
2026-09-01 05:50,BONK,kBONK,0.0030705,3.257,4.885,4.885,4.885,201388,0.00125,22.27
2026-09-01 05:50,TRUMP,TRUMP,2.4124999999999996,0.829,0.415,0.415,0.829,19708,0.00125,13.33
2026-09-01 05:55,BTC,BTC,78679.5,0.127,0.064,0.064,0.064,4074121,0.00125,12.63
2026-09-01 05:55,ETH,ETH,2473.3500000000004,0.404,0.202,0.202,0.202,10292894,0.00125,12.9
2026-09-01 05:55,SOL,SOL,103.625,0.965,0.483,0.483,0.483,4404865,0.00125,13.47
2026-09-01 05:55,XRP,XRP,1.38665,0.721,0.361,0.361,0.361,2059058,0.00125,13.22
2026-09-01 05:55,AVAX,AVAX,7.271699999999999,0.55,0.275,0.413,0.413,59217,0.000509,10.97
2026-09-01 05:55,LINK,LINK,11.4295,0.875,0.437,1.312,2.187,406622,0.00125,13.37
2026-09-01 05:55,LTC,LTC,48.9585,0.613,0.306,0.306,0.511,53427,0.00125,13.11
2026-09-01 05:55,ADA,ADA,0.20089,0.996,0.498,0.498,0.996,111560,0.00125,13.5
2026-09-01 05:55,DOT,DOT,0.8578399999999999,1.865,0.933,1.282,1.399,32657,0.000196,11.41
2026-09-01 05:55,UNI,UNI,5.368,4.844,2.422,2.422,3.912,30409,0.00125,17.34
2026-09-01 05:55,AAVE,AAVE,125.34,1.596,0.798,1.596,1.596,101535,0.00125,14.1
2026-09-01 05:55,ARB,ARB,0.111525,2.69,1.345,1.345,1.345,52541,0.00125,15.19
2026-09-01 05:55,POL,POL,0.0918175,2.069,1.688,2.777,2.995,10032,0.00125,15.88
2026-09-01 05:55,RENDER,RENDER,1.4473,4.146,2.073,3.455,4.146,22671,0.00125,16.65
2026-09-01 05:55,DOGE,DOGE,0.083145,0.481,0.361,0.361,0.722,63130,0.00125,13.22
2026-09-01 05:55,SHIB,kSHIB,0.005140499999999999,1.945,0.973,0.973,2.918,184199,0.00125,14.45
2026-09-01 05:55,PEPE,kPEPE,0.0035605,2.809,1.404,1.404,1.404,1120967,-0.000519,11.81
2026-09-01 05:55,WIF,WIF,0.198265,2.522,1.261,1.261,1.765,60700,0.00125,15.02
2026-09-01 05:55,BONK,kBONK,0.0030615,3.266,4.9,4.9,4.9,164287,0.00125,22.3
2026-09-01 05:55,TRUMP,TRUMP,2.4053,0.831,0.416,1.663,1.663,43247,0.00125,13.33
2026-09-01 06:00,BTC,BTC,78685.5,0.127,0.064,0.064,0.064,3721284,0.00125,12.63
2026-09-01 06:00,ETH,ETH,2473.1499999999996,0.404,0.202,0.202,0.202,9146025,0.00125,12.9
2026-09-01 06:00,SOL,SOL,103.625,0.965,0.483,0.483,0.483,4652733,0.00125,13.47
2026-09-01 06:00,XRP,XRP,1.3865500000000002,0.721,0.361,0.361,0.361,1282566,0.00125,13.22
2026-09-01 06:00,AVAX,AVAX,7.277699999999999,0.55,0.275,0.275,0.412,40255,0.000969,12.26
2026-09-01 06:00,LINK,LINK,11.432500000000001,0.875,0.437,0.437,0.437,406208,0.00125,13.37
2026-09-01 06:00,LTC,LTC,48.9775,0.613,0.306,0.51,1.123,57512,0.00125,13.11
2026-09-01 06:00,ADA,ADA,0.20087,0.996,0.498,0.498,0.498,138322,0.00125,13.5
2026-09-01 06:00,DOT,DOT,0.85829,2.33,1.165,1.282,1.981,15049,-0.001541,11.33
2026-09-01 06:00,UNI,UNI,5.37355,0.93,0.465,1.954,1.954,56298,0.00125,13.43
2026-09-01 06:00,AAVE,AAVE,125.555,2.389,1.195,1.991,1.991,121901,0.00125,14.89
2026-09-01 06:00,ARB,ARB,0.111455,0.897,0.449,3.14,3.14,89470,0.00125,13.4
2026-09-01 06:00,POL,POL,0.0917965,1.852,0.926,1.035,1.906,20189,0.00125,14.35
2026-09-01 06:00,RENDER,RENDER,1.45,4.138,2.069,2.759,2.759,51026,0.00125,16.64
2026-09-01 06:00,DOGE,DOGE,0.0832175,0.361,0.18,0.3,0.3,168451,0.00125,12.86
2026-09-01 06:00,SHIB,kSHIB,0.0051415,1.945,0.972,0.972,2.917,182998,0.00125,14.44
2026-09-01 06:00,PEPE,kPEPE,0.00356,5.618,2.809,2.809,2.809,855043,0.00125,18.12
2026-09-01 06:00,WIF,WIF,0.19829999999999998,1.009,0.504,0.504,3.026,46028,0.00125,13.51
2026-09-01 06:00,BONK,kBONK,0.0030995,3.226,4.839,4.839,8.066,195760,0.00125,22.18
2026-09-01 06:00,TRUMP,TRUMP,2.4002499999999998,1.25,0.625,0.625,1.458,67804,0.000697,12.2
2026-09-01 06:05,BTC,BTC,78691.5,0.127,0.064,0.064,0.064,3758505,0.00125,12.63
2026-09-01 06:05,ETH,ETH,2472.75,0.404,0.202,0.202,0.202,10182111,0.00125,12.9
2026-09-01 06:05,SOL,SOL,103.61500000000001,0.965,0.483,0.483,0.483,4293861,0.00125,13.47
2026-09-01 06:05,XRP,XRP,1.3865500000000002,0.721,0.361,1.082,1.082,1299770,0.00125,13.22
2026-09-01 06:05,AVAX,AVAX,7.27425,0.687,0.344,0.481,0.481,52406,0.000277,10.46
2026-09-01 06:05,LINK,LINK,11.4285,0.875,0.438,0.438,0.438,391000,0.00125,13.38
2026-09-01 06:05,LTC,LTC,48.9755,0.613,0.306,0.306,1.327,65857,0.00125,13.11
2026-09-01 06:05,ADA,ADA,0.200565,1.496,0.748,0.748,1.246,87754,0.00125,14.0
2026-09-01 06:05,DOT,DOT,0.856815,1.517,0.759,0.759,0.759,24918,-0.001039,10.52
2026-09-01 06:05,UNI,UNI,5.381399999999999,1.858,0.929,0.929,0.929,35719,0.00125,14.36
2026-09-01 06:05,AAVE,AAVE,125.61500000000001,0.796,0.398,0.398,0.398,69932,0.00125,13.3
2026-09-01 06:05,ARB,ARB,0.10889499999999999,4.592,2.296,2.296,4.132,80169,0.00125,17.09
2026-09-01 06:05,POL,POL,0.091831,2.396,1.416,1.416,1.851,11608,0.00125,15.33
2026-09-01 06:05,RENDER,RENDER,1.45055,3.447,3.102,3.102,5.17,19090,0.00125,18.7
2026-09-01 06:05,DOGE,DOGE,0.0831755,0.12,0.06,0.06,0.06,236662,0.00125,12.62
2026-09-01 06:05,SHIB,kSHIB,0.00513,3.899,1.949,3.899,3.899,208764,0.00125,16.4
2026-09-01 06:05,PEPE,kPEPE,0.0035525,2.815,1.407,1.407,1.407,928439,0.00125,15.31
2026-09-01 06:05,WIF,WIF,0.198075,2.524,1.262,1.262,1.767,58108,0.00125,15.02
2026-09-01 06:05,BONK,kBONK,0.0030845,9.726,4.863,4.863,8.105,150211,0.00125,22.23
2026-09-01 06:05,TRUMP,TRUMP,2.39755,1.251,0.626,1.043,2.294,107265,0.00125,13.75
2026-09-01 06:10,BTC,BTC,78774.5,0.127,0.063,0.063,0.063,9017771,0.00125,12.63
2026-09-01 06:10,ETH,ETH,2474.25,0.404,0.202,0.202,0.202,9707474,0.00125,12.9
2026-09-01 06:10,SOL,SOL,103.715,0.964,0.482,0.482,0.482,5152967,0.00125,13.46
